champion,position,0,rank
,,,iron
,,,iron
,,,iron
,,,iron
Lucian,BOTTOM,,iron
MissFortune,BOTTOM,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Ezreal,BOTTOM,,iron
,,,iron
MissFortune,BOTTOM,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Veigar,MIDDLE,,iron
Kassadin,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Veigar,MIDDLE,,iron
Veigar,MIDDLE,,iron
Veigar,MIDDLE,,iron
Yorick,TOP,,iron
,,,iron
Veigar,MIDDLE,,iron
Veigar,MIDDLE,,iron
,,,iron
Yorick,TOP,,iron
FiddleSticks,JUNGLE,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Sivir,BOTTOM,,iron
Sivir,BOTTOM,,iron
Sivir,BOTTOM,,iron
Sivir,BOTTOM,,iron
Sivir,BOTTOM,,iron
Sivir,BOTTOM,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Ezreal,BOTTOM,,iron
Yasuo,BOTTOM,,iron
Jinx,BOTTOM,,iron
Renekton,TOP,,iron
Riven,TOP,,iron
Darius,TOP,,iron
Leblanc,BOTTOM,,iron
Sion,UTILITY,,iron
Ashe,BOTTOM,,iron
Shyvana,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Senna,UTILITY,,iron
Alistar,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Ekko,JUNGLE,,iron
Ekko,JUNGLE,,iron
,,,iron
,,,iron
Orianna,UTILITY,,iron
Poppy,TOP,,iron
,,,iron
Poppy,TOP,,iron
,,,iron
Poppy,TOP,,iron
Poppy,TOP,,iron
Poppy,TOP,,iron
,,,iron
,,,iron
Jhin,BOTTOM,,iron
Ezreal,BOTTOM,,iron
Chogath,TOP,,iron
,,,iron
,,,iron
Yone,TOP,,iron
Garen,TOP,,iron
Aatrox,TOP,,iron
Aatrox,TOP,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
TahmKench,UTILITY,,iron
Cassiopeia,MIDDLE,,iron
Orianna,MIDDLE,,iron
Orianna,MIDDLE,,iron
Galio,MIDDLE,,iron
Blitzcrank,UTILITY,,iron
Blitzcrank,UTILITY,,iron
Lux,UTILITY,,iron
Seraphine,UTILITY,,iron
Sejuani,UTILITY,,iron
Tryndamere,TOP,,iron
Shaco,JUNGLE,,iron
Shaco,JUNGLE,,iron
,,,iron
Shen,TOP,,iron
Shen,TOP,,iron
,,,iron
Shen,TOP,,iron
Shen,TOP,,iron
MasterYi,JUNGLE,,iron
,,,iron
,,,iron
Lillia,JUNGLE,,iron
,,,iron
,,,iron
Pyke,UTILITY,,iron
,,,iron
,,,iron
Viego,JUNGLE,,iron
Belveth,JUNGLE,,iron
Morgana,UTILITY,,iron
Brand,UTILITY,,iron
Brand,UTILITY,,iron
Morgana,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Evelynn,JUNGLE,,iron
LeeSin,JUNGLE,,iron
Yasuo,MIDDLE,,iron
Hecarim,JUNGLE,,iron
Khazix,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Yasuo,MIDDLE,,iron
Kayn,JUNGLE,,iron
Khazix,JUNGLE,,iron
Warwick,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Katarina,MIDDLE,,iron
Yasuo,TOP,,iron
Zed,MIDDLE,,iron
Mordekaiser,TOP,,iron
Katarina,MIDDLE,,iron
Yasuo,MIDDLE,,iron
Sylas,MIDDLE,,iron
Katarina,MIDDLE,,iron
Yasuo,MIDDLE,,iron
Katarina,MIDDLE,,iron
,,,iron
,,,iron
Zyra,UTILITY,,iron
Zyra,UTILITY,,iron
Zyra,UTILITY,,iron
Lux,UTILITY,,iron
Lux,UTILITY,,iron
,,,iron
,,,iron
Lux,UTILITY,,iron
Zed,MIDDLE,,iron
Sion,UTILITY,,iron
Kindred,MIDDLE,,iron
MissFortune,BOTTOM,,iron
Jinx,BOTTOM,,iron
Jinx,BOTTOM,,iron
Mordekaiser,MIDDLE,,iron
Yasuo,MIDDLE,,iron
Zed,JUNGLE,,iron
Ekko,JUNGLE,,iron
Seraphine,UTILITY,,iron
Ashe,BOTTOM,,iron
Ashe,BOTTOM,,iron
Nasus,UTILITY,,iron
Veigar,MIDDLE,,iron
Sylas,MIDDLE,,iron
Veigar,MIDDLE,,iron
Veigar,MIDDLE,,iron
Yone,MIDDLE,,iron
Anivia,MIDDLE,,iron
Ashe,BOTTOM,,iron
Vayne,BOTTOM,,iron
Vayne,BOTTOM,,iron
Xayah,BOTTOM,,iron
Vayne,BOTTOM,,iron
Ashe,BOTTOM,,iron
Ashe,BOTTOM,,iron
Kaisa,BOTTOM,,iron
Morgana,UTILITY,,iron
Morgana,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Mordekaiser,TOP,,iron
Yasuo,MIDDLE,,iron
Jax,TOP,,iron
Aatrox,TOP,,iron
Darius,TOP,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Samira,BOTTOM,,iron
Ekko,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Jinx,BOTTOM,,iron
Lux,UTILITY,,iron
Thresh,UTILITY,,iron
Briar,TOP,,iron
Senna,UTILITY,,iron
Jinx,BOTTOM,,iron
Shen,UTILITY,,iron
Pantheon,UTILITY,,iron
,,,iron
Rell,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Veigar,MIDDLE,,iron
,,,iron
Amumu,JUNGLE,,iron
Nunu,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Lux,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Velkoz,UTILITY,,iron
Rakan,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Velkoz,UTILITY,,iron
,,,iron
Nautilus,UTILITY,,iron
Morgana,UTILITY,,iron
Alistar,UTILITY,,iron
Senna,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Evelynn,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Shaco,JUNGLE,,iron
,,,iron
Soraka,UTILITY,,iron
Nami,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Teemo,TOP,,iron
Teemo,TOP,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Jhin,BOTTOM,,iron
MissFortune,BOTTOM,,iron
MissFortune,BOTTOM,,iron
Jhin,BOTTOM,,iron
Quinn,TOP,,iron
Yorick,TOP,,iron
Gangplank,TOP,,iron
Quinn,TOP,,iron
Garen,TOP,,iron
Nasus,TOP,,iron
Brand,UTILITY,,iron
Leblanc,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Leblanc,UTILITY,,iron
Leblanc,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Naafiri,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
Irelia,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Lux,UTILITY,,iron
,,,iron
,,,iron
Seraphine,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Jax,TOP,,iron
Kayle,TOP,,iron
Tryndamere,TOP,,iron
DrMundo,TOP,,iron
,,,iron
Soraka,UTILITY,,iron
Ashe,BOTTOM,,iron
,,,iron
Olaf,TOP,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
,,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
Fizz,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
Fizz,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Diana,JUNGLE,,iron
Lillia,JUNGLE,,iron
Lillia,JUNGLE,,iron
Kayn,JUNGLE,,iron
Lillia,JUNGLE,,iron
Sejuani,JUNGLE,,iron
Trundle,JUNGLE,,iron
Sejuani,JUNGLE,,iron
,,,iron
,,,iron
Morgana,UTILITY,,iron
Morgana,UTILITY,,iron
Morgana,UTILITY,,iron
Morgana,UTILITY,,iron
Blitzcrank,UTILITY,,iron
Renata,UTILITY,,iron
,,,iron
,,,iron
Teemo,TOP,,iron
,,,iron
,,,iron
,,,iron
Zyra,UTILITY,,iron
Zyra,UTILITY,,iron
Brand,UTILITY,,iron
Zyra,UTILITY,,iron
Taric,UTILITY,,iron
Braum,UTILITY,,iron
Taric,UTILITY,,iron
Taric,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Jax,TOP,,iron
Veigar,MIDDLE,,iron
Hecarim,JUNGLE,,iron
,,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
Hecarim,JUNGLE,,iron
XinZhao,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Jhin,BOTTOM,,iron
Naafiri,MIDDLE,,iron
Jhin,BOTTOM,,iron
Naafiri,MIDDLE,,iron
Samira,BOTTOM,,iron
Akali,MIDDLE,,iron
Akali,MIDDLE,,iron
Akali,MIDDLE,,iron
Naafiri,MIDDLE,,iron
Akali,MIDDLE,,iron
Shaco,JUNGLE,,iron
Shaco,JUNGLE,,iron
Pantheon,TOP,,iron
Shaco,JUNGLE,,iron
Shaco,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Swain,UTILITY,,iron
Zyra,UTILITY,,iron
Evelynn,JUNGLE,,iron
Akali,TOP,,iron
Gnar,TOP,,iron
Kayle,TOP,,iron
Camille,TOP,,iron
Fiora,TOP,,iron
Evelynn,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Vi,JUNGLE,,iron
Vi,JUNGLE,,iron
Vi,JUNGLE,,iron
Hecarim,JUNGLE,,iron
,,,iron
Fizz,MIDDLE,,iron
Lux,MIDDLE,,iron
,,,iron
Fizz,MIDDLE,,iron
MasterYi,JUNGLE,,iron
MasterYi,JUNGLE,,iron
Garen,TOP,,iron
Riven,TOP,,iron
Brand,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Graves,JUNGLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Neeko,MIDDLE,,iron
Neeko,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Akali,TOP,,iron
Kalista,TOP,,iron
Aatrox,TOP,,iron
Aatrox,TOP,,iron
Kennen,TOP,,iron
Camille,TOP,,iron
Renekton,TOP,,iron
Irelia,TOP,,iron
Singed,TOP,,iron
Quinn,TOP,,iron
,,,iron
,,,iron
Sylas,JUNGLE,,iron
KSante,TOP,,iron
Shyvana,JUNGLE,,iron
Nunu,JUNGLE,,iron
Samira,BOTTOM,,iron
Samira,BOTTOM,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Ezreal,BOTTOM,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Varus,BOTTOM,,iron
Amumu,JUNGLE,,iron
Nunu,JUNGLE,,iron
Brand,Invalid,,iron
Amumu,Invalid,,iron
MasterYi,JUNGLE,,iron
Nunu,Invalid,,iron
Yuumi,JUNGLE,,iron
Malphite,JUNGLE,,iron
Yuumi,JUNGLE,,iron
Yuumi,JUNGLE,,iron
Lux,UTILITY,,iron
Malphite,UTILITY,,iron
Malphite,UTILITY,,iron
Malphite,UTILITY,,iron
Malphite,UTILITY,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
Zed,MIDDLE,,iron
Zed,Invalid,,iron
Zed,MIDDLE,,iron
Zed,MIDDLE,,iron
Zed,MIDDLE,,iron
Zed,MIDDLE,,iron
Zed,JUNGLE,,iron
Yasuo,MIDDLE,,iron
Yasuo,MIDDLE,,iron
Yasuo,TOP,,iron
,,,iron
,,,iron
Zed,MIDDLE,,iron
Thresh,UTILITY,,iron
Pyke,UTILITY,,iron
LeeSin,MIDDLE,,iron
Ashe,MIDDLE,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
,,,iron
