champion,position,0,rank
Teemo,TOP,,emerald
Teemo,TOP,,emerald
Teemo,BOTTOM,,emerald
Teemo,TOP,,emerald
Janna,UTILITY,,emerald
Janna,UTILITY,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Zac,JUNGLE,,emerald
Zac,JUNGLE,,emerald
Lulu,UTILITY,,emerald
Zac,JUNGLE,,emerald
Yorick,TOP,,emerald
Volibear,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
KSante,MIDDLE,,emerald
Sylas,MIDDLE,,emerald
Sylas,MIDDLE,,emerald
Yone,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
KSante,MIDDLE,,emerald
KSante,MIDDLE,,emerald
KSante,TOP,,emerald
Yone,TOP,,emerald
,,,emerald
Viktor,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
Aatrox,TOP,,emerald
Jayce,TOP,,emerald
Jayce,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
Akali,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
,,,emerald
Viktor,MIDDLE,,emerald
Tristana,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Sylas,MIDDLE,,emerald
Malphite,TOP,,emerald
Sylas,MIDDLE,,emerald
Viktor,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Leblanc,MIDDLE,,emerald
Darius,TOP,,emerald
Renekton,TOP,,emerald
Darius,TOP,,emerald
Teemo,TOP,,emerald
Darius,TOP,,emerald
Kennen,TOP,,emerald
Darius,TOP,,emerald
Teemo,TOP,,emerald
Katarina,MIDDLE,,emerald
Diana,MIDDLE,,emerald
Draven,BOTTOM,,emerald
Lucian,BOTTOM,,emerald
Kaisa,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Caitlyn,BOTTOM,,emerald
Jayce,TOP,,emerald
Kaisa,BOTTOM,,emerald
Tristana,BOTTOM,,emerald
Sivir,BOTTOM,,emerald
Zeri,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Syndra,MIDDLE,,emerald
Yone,MIDDLE,,emerald
Veigar,MIDDLE,,emerald
Veigar,MIDDLE,,emerald
Veigar,MIDDLE,,emerald
Ziggs,BOTTOM,,emerald
Chogath,MIDDLE,,emerald
Veigar,MIDDLE,,emerald
Fizz,MIDDLE,,emerald
Syndra,MIDDLE,,emerald
,,,emerald
Azir,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
Kassadin,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Taliyah,JUNGLE,,emerald
Leblanc,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Gnar,TOP,,emerald
Camille,TOP,,emerald
,,,emerald
Shaco,JUNGLE,,emerald
Elise,UTILITY,,emerald
Elise,JUNGLE,,emerald
Shaco,JUNGLE,,emerald
Evelynn,JUNGLE,,emerald
Evelynn,JUNGLE,,emerald
Lux,UTILITY,,emerald
Elise,UTILITY,,emerald
Elise,JUNGLE,,emerald
Elise,UTILITY,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Aphelios,BOTTOM,,emerald
Twitch,BOTTOM,,emerald
Twitch,BOTTOM,,emerald
Twitch,BOTTOM,,emerald
Twitch,BOTTOM,,emerald
Evelynn,JUNGLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Yone,MIDDLE,,emerald
Naafiri,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Syndra,MIDDLE,,emerald
Irelia,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
,,,emerald
,,,emerald
Aatrox,TOP,,emerald
Camille,TOP,,emerald
Jax,TOP,,emerald
Aatrox,TOP,,emerald
Graves,JUNGLE,,emerald
,,,emerald
,,,emerald
,,,emerald
Graves,JUNGLE,,emerald
,,,emerald
Ezreal,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Vayne,BOTTOM,,emerald
Caitlyn,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Zoe,MIDDLE,,emerald
Xayah,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Singed,TOP,,emerald
,,,emerald
Singed,TOP,,emerald
Sion,TOP,,emerald
Singed,TOP,,emerald
Fiora,TOP,,emerald
,,,emerald
,,,emerald
Fiora,TOP,,emerald
Aatrox,TOP,,emerald
Aatrox,TOP,,emerald
Fiora,TOP,,emerald
Fiora,TOP,,emerald
Ornn,TOP,,emerald
Fiora,TOP,,emerald
Graves,JUNGLE,,emerald
Graves,JUNGLE,,emerald
Vi,JUNGLE,,emerald
Graves,JUNGLE,,emerald
Vi,JUNGLE,,emerald
Graves,JUNGLE,,emerald
Graves,JUNGLE,,emerald
Vi,JUNGLE,,emerald
Graves,JUNGLE,,emerald
,,,emerald
Pantheon,MIDDLE,,emerald
Syndra,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Orianna,MIDDLE,,emerald
Sylas,MIDDLE,,emerald
Syndra,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Malphite,TOP,,emerald
Tryndamere,TOP,,emerald
Jax,TOP,,emerald
Malphite,TOP,,emerald
Tryndamere,TOP,,emerald
Sion,TOP,,emerald
Tryndamere,TOP,,emerald
Jax,TOP,,emerald
Tryndamere,TOP,,emerald
,,,emerald
Kalista,BOTTOM,,emerald
Draven,BOTTOM,,emerald
Draven,BOTTOM,,emerald
Draven,BOTTOM,,emerald
,,,emerald
Kaisa,BOTTOM,,emerald
Draven,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Graves,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Zed,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Zed,MIDDLE,,emerald
Zed,MIDDLE,,emerald
Zyra,UTILITY,,emerald
Zyra,UTILITY,,emerald
Zyra,UTILITY,,emerald
Zyra,UTILITY,,emerald
Zyra,UTILITY,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
MissFortune,BOTTOM,,emerald
MissFortune,BOTTOM,,emerald
Janna,UTILITY,,emerald
Zilean,UTILITY,,emerald
Kaisa,BOTTOM,,emerald
Rell,UTILITY,,emerald
Rell,UTILITY,,emerald
Janna,UTILITY,,emerald
Nautilus,UTILITY,,emerald
Milio,UTILITY,,emerald
Akali,MIDDLE,,emerald
Neeko,MIDDLE,,emerald
Jayce,MIDDLE,,emerald
Tristana,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
Akali,MIDDLE,,emerald
Xayah,BOTTOM,,emerald
Lux,MIDDLE,,emerald
Lux,MIDDLE,,emerald
TwistedFate,MIDDLE,,emerald
Vladimir,MIDDLE,,emerald
Thresh,UTILITY,,emerald
Viktor,MIDDLE,,emerald
Viktor,MIDDLE,,emerald
Thresh,UTILITY,,emerald
Vladimir,MIDDLE,,emerald
,,,emerald
,,,emerald
Camille,TOP,,emerald
Vladimir,MIDDLE,,emerald
Thresh,UTILITY,,emerald
Lulu,UTILITY,,emerald
Milio,UTILITY,,emerald
Thresh,UTILITY,,emerald
Thresh,UTILITY,,emerald
Thresh,UTILITY,,emerald
Lulu,UTILITY,,emerald
Rakan,UTILITY,,emerald
Jhin,BOTTOM,,emerald
Tristana,BOTTOM,,emerald
Kindred,JUNGLE,,emerald
Lillia,JUNGLE,,emerald
Kindred,JUNGLE,,emerald
Taliyah,JUNGLE,,emerald
Lillia,JUNGLE,,emerald
JarvanIV,JUNGLE,,emerald
Kindred,JUNGLE,,emerald
Karthus,JUNGLE,,emerald
LeeSin,JUNGLE,,emerald
Graves,JUNGLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Jax,TOP,,emerald
Jax,TOP,,emerald
Jax,TOP,,emerald
Garen,TOP,,emerald
Aatrox,TOP,,emerald
Aatrox,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Xayah,BOTTOM,,emerald
,,,emerald
Ashe,BOTTOM,,emerald
Shyvana,JUNGLE,,emerald
Lux,UTILITY,,emerald
TwistedFate,MIDDLE,,emerald
TwistedFate,MIDDLE,,emerald
Azir,MIDDLE,,emerald
Tristana,MIDDLE,,emerald
Katarina,MIDDLE,,emerald
Shyvana,JUNGLE,,emerald
,,,emerald
,,,emerald
Aphelios,BOTTOM,,emerald
Kaisa,BOTTOM,,emerald
Kaisa,BOTTOM,,emerald
Kaisa,BOTTOM,,emerald
Aphelios,BOTTOM,,emerald
Aphelios,BOTTOM,,emerald
Kaisa,BOTTOM,,emerald
Aphelios,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Mordekaiser,TOP,,emerald
Malphite,TOP,,emerald
Gangplank,TOP,,emerald
Mordekaiser,TOP,,emerald
Gangplank,TOP,,emerald
Kayle,TOP,,emerald
Lux,UTILITY,,emerald
Gangplank,MIDDLE,,emerald
Gangplank,TOP,,emerald
Gangplank,TOP,,emerald
,,,emerald
Garen,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Volibear,TOP,,emerald
,,,emerald
,,,emerald
Olaf,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Blitzcrank,UTILITY,,emerald
Ezreal,BOTTOM,,emerald
Jhin,BOTTOM,,emerald
Jhin,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Caitlyn,BOTTOM,,emerald
Caitlyn,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Alistar,UTILITY,,emerald
Caitlyn,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Ezreal,BOTTOM,,emerald
Twitch,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Nilah,BOTTOM,,emerald
Samira,BOTTOM,,emerald
Ezreal,BOTTOM,,emerald
Thresh,UTILITY,,emerald
Morgana,UTILITY,,emerald
,,,emerald
Samira,BOTTOM,,emerald
TwistedFate,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
TwistedFate,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
Ahri,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
Kassadin,MIDDLE,,emerald
Orianna,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Seraphine,UTILITY,,emerald
Karma,UTILITY,,emerald
Seraphine,BOTTOM,,emerald
Seraphine,BOTTOM,,emerald
Lux,BOTTOM,,emerald
Lux,BOTTOM,,emerald
Seraphine,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Rakan,UTILITY,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,BOTTOM,,emerald
Yasuo,MIDDLE,,emerald
Jax,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
Yasuo,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
Alistar,UTILITY,,emerald
Nautilus,UTILITY,,emerald
Rakan,UTILITY,,emerald
Pyke,UTILITY,,emerald
,,,emerald
AurelionSol,MIDDLE,,emerald
,,,emerald
Lissandra,MIDDLE,,emerald
,,,emerald
Leblanc,MIDDLE,,emerald
Kaisa,MIDDLE,,emerald
Yone,MIDDLE,,emerald
Neeko,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
Darius,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
MissFortune,BOTTOM,,emerald
Caitlyn,BOTTOM,,emerald
Lucian,BOTTOM,,emerald
Samira,BOTTOM,,emerald
Lucian,BOTTOM,,emerald
Vayne,BOTTOM,,emerald
Samira,BOTTOM,,emerald
Lucian,BOTTOM,,emerald
Samira,BOTTOM,,emerald
Lucian,BOTTOM,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
Lux,UTILITY,,emerald
,,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Rengar,JUNGLE,,emerald
Nocturne,JUNGLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Ekko,TOP,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,MIDDLE,,emerald
Ekko,TOP,,emerald
,,,emerald
Aatrox,Invalid,,emerald
Aatrox,TOP,,emerald
MasterYi,JUNGLE,,emerald
MasterYi,JUNGLE,,emerald
MonkeyKing,JUNGLE,,emerald
Aatrox,TOP,,emerald
Aatrox,TOP,,emerald
Aatrox,TOP,,emerald
Renekton,TOP,,emerald
,,,emerald
,,,emerald
Shyvana,JUNGLE,,emerald
Nunu,JUNGLE,,emerald
Olaf,TOP,,emerald
Shyvana,JUNGLE,,emerald
,,,emerald
Olaf,TOP,,emerald
,,,emerald
Olaf,TOP,,emerald
Ryze,MIDDLE,,emerald
Ryze,MIDDLE,,emerald
Morgana,UTILITY,,emerald
,,,emerald
,,,emerald
Ryze,MIDDLE,,emerald
Zilean,UTILITY,,emerald
Milio,UTILITY,,emerald
Ryze,MIDDLE,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Kaisa,BOTTOM,,emerald
Ziggs,BOTTOM,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
Illaoi,TOP,,emerald
Sejuani,JUNGLE,,emerald
Yorick,TOP,,emerald
Illaoi,TOP,,emerald
,,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Illaoi,TOP,,emerald
Yorick,TOP,,emerald
Zed,MIDDLE,,emerald
Camille,TOP,,emerald
Diana,JUNGLE,,emerald
Briar,JUNGLE,,emerald
Briar,JUNGLE,,emerald
Briar,JUNGLE,,emerald
Briar,JUNGLE,,emerald
Zed,MIDDLE,,emerald
Riven,TOP,,emerald
Briar,JUNGLE,,emerald
Senna,UTILITY,,emerald
Senna,UTILITY,,emerald
Senna,UTILITY,,emerald
Kayle,TOP,,emerald
Kayle,MIDDLE,,emerald
Kayle,TOP,,emerald
Kayle,TOP,,emerald
Kayle,MIDDLE,,emerald
Kayle,TOP,,emerald
Kayle,TOP,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
,,,emerald
